# This file was changed on 7 Dec 2005
# The 2nd and 5th column have been interchanged
# in accordance to the original fluxes provided by
# T. Nakaya. 
# 2016 flux (/cm^2/1e21pot/100MeV)
#last update: 15/05/2018 by Ngoc Tran
#E(GeV)	nue		numu		mutau	anti-nue	anti-numu	anti-nutau

37.55   0.   		0.   		0.   	0.   		0.   		0.
37.65   0.   		0.   		0.   	0.   		0.   		0.
37.75   0.   		0.   		0.   	0.   		0.   		0.
37.85   0.   		0.   		0.   	0.   		0.   		0.
37.95   0.   		0.   		0.   	0.   		0.   		0.
38.05   0.   		0.   		0.   	0.   		0.   		0.
38.15   0.   		0.   		0.   	0.   		0.   		0.
38.25   0.   		0.   		0.   	0.   		0.   		0.
38.35   0.   		0.   		0.   	0.   		0.   		0.
38.45   0.   		0.   		0.   	0.   		0.   		0.
38.55   0.   		0.   		0.   	0.   		0.   		0.
38.65   0.   		0.   		0.   	0.   		0.   		0.
38.75   0.   		0.   		0.   	0.   		0.   		0.
38.85   0.   		0.   		0.   	0.   		0.   		0.
38.95   0.   		0.   		0.   	0.   		0.   		0.
39.05   0.   		0.   		0.   	0.   		0.   		0.
39.15   0.   		0.   		0.   	0.   		0.   		0.
39.25   0.   		0.   		0.   	0.   		0.   		0.
39.35   0.   		0.   		0.   	0.   		0.   		0.
39.45   0.   		0.   		0.   	0.   		0.   		0.
39.55   0.   		0.   		0.   	0.   		0.   		0.
39.65   0.   		0.   		0.   	0.   		0.   		0.
39.75   0.   		0.   		0.   	0.   		0.   		0.
39.85   0.   		0.   		0.   	0.   		0.   		0.
39.95   0.   		0.   		0.   	0.   		0.   		0.
40.05   0.   		0.   		0.   	0.   		0.   		0.
40.15   0.   		0.   		0.   	0.   		0.   		0.
40.25   0.   		0.   		0.   	0.   		0.   		0.
40.35   0.   		0.   		0.   	0.   		0.   		0.
40.45   0.   		0.   		0.   	0.   		0.   		0.
40.55   0.   		0.   		0.   	0.   		0.   		0.
40.65   0.   		0.   		0.   	0.   		0.   		0.
40.75   0.   		0.   		0.   	0.   		0.   		0.
40.85   0.   		0.   		0.   	0.   		0.   		0.
40.95   0.   		0.   		0.   	0.   		0.   		0.
41.05   0.   		0.   		0.   	0.   		0.   		0.
41.15   0.   		0.   		0.   	0.   		0.   		0.
41.25   0.   		0.   		0.   	0.   		0.   		0.
41.35   0.   		0.   		0.   	0.   		0.   		0.
41.45   0.   		0.   		0.   	0.   		0.   		0.
41.55   0.   		0.   		0.   	0.   		0.   		0.
41.65   0.   		0.   		0.   	0.   		0.   		0.
41.75   0.   		0.   		0.   	0.   		0.   		0.
41.85   0.   		0.   		0.   	0.   		0.   		0.
41.95   0.   		0.   		0.   	0.   		0.   		0.
42.05   0.   		0.   		0.   	0.   		0.   		0.
42.15   0.   		0.   		0.   	0.   		0.   		0.
42.25   0.   		0.   		0.   	0.   		0.   		0.
42.35   0.   		0.   		0.   	0.   		0.   		0.
42.45   0.   		0.   		0.   	0.   		0.   		0.
42.55   0.   		0.   		0.   	0.   		0.   		0.
42.65   0.   		0.   		0.   	0.   		0.   		0.
42.75   0.   		0.   		0.   	0.   		0.   		0.
42.85   0.   		0.   		0.   	0.   		0.   		0.
42.95   0.   		0.   		0.   	0.   		0.   		0.
43.05   0.   		0.   		0.   	0.   		0.   		0.
43.15   0.   		0.   		0.   	0.   		0.   		0.
43.25   0.   		0.   		0.   	0.   		0.   		0.
43.35   0.   		0.   		0.   	0.   		0.   		0.
43.45   0.   		0.   		0.   	0.   		0.   		0.
43.55   0.   		0.   		0.   	0.   		0.   		0.
43.65   0.   		0.   		0.   	0.   		0.   		0.
43.75   0.   		0.   		0.   	0.   		0.   		0.
43.85   0.   		0.   		0.   	0.   		0.   		0.
43.95   0.   		0.   		0.   	0.   		0.   		0.
44.05   0.   		0.   		0.   	0.   		0.   		0.
44.15   0.   		0.   		0.   	0.   		0.   		0.
44.25   0.   		0.   		0.   	0.   		0.   		0.
44.35   0.   		0.   		0.   	0.   		0.   		0.
44.45   0.   		0.   		0.   	0.   		0.   		0.
44.55   0.   		0.   		0.   	0.   		0.   		0.
44.65   0.   		0.   		0.   	0.   		0.   		0.
44.75   0.   		0.   		0.   	0.   		0.   		0.
44.85   0.   		0.   		0.   	0.   		0.   		0.
44.95   0.   		0.   		0.   	0.   		0.   		0.
45.05   0.   		0.   		0.   	0.   		0.   		0.
45.15   0.   		0.   		0.   	0.   		0.   		0.
45.25   0.   		0.   		0.   	0.   		0.   		0.
45.35   0.   		0.   		0.   	0.   		0.   		0.
45.45   0.   		0.   		0.   	0.   		0.   		0.
45.55   0.   		0.   		0.   	0.   		0.   		0.
45.65   0.   		0.   		0.   	0.   		0.   		0.
45.75   0.   		0.   		0.   	0.   		0.   		0.
45.85   0.   		0.   		0.   	0.   		0.   		0.
45.95   0.   		0.   		0.   	0.   		0.   		0.
46.05   0.   		0.   		0.   	0.   		0.   		0.
46.15   0.   		0.   		0.   	0.   		0.   		0.
46.25   0.   		0.   		0.   	0.   		0.   		0.
46.35   0.   		0.   		0.   	0.   		0.   		0.
46.45   0.   		0.   		0.   	0.   		0.   		0.
46.55   0.   		0.   		0.   	0.   		0.   		0.
46.65   0.   		0.   		0.   	0.   		0.   		0.
46.75   0.   		0.   		0.   	0.   		0.   		0.
46.85   0.   		0.   		0.   	0.   		0.   		0.
46.95   0.   		0.   		0.   	0.   		0.   		0.
47.05   0.   		0.   		0.   	0.   		0.   		0.
47.15   0.   		0.   		0.   	0.   		0.   		0.
47.25   0.   		0.   		0.   	0.   		0.   		0.
47.35   0.   		0.   		0.   	0.   		0.   		0.
47.45   0.   		0.   		0.   	0.   		0.   		0.
47.55   0.   		0.   		0.   	0.   		0.   		0.
47.65   0.   		0.   		0.   	0.   		0.   		0.
47.75   0.   		0.   		0.   	0.   		0.   		0.
47.85   0.   		0.   		0.   	0.   		0.   		0.
47.95   0.   		0.   		0.   	0.   		0.   		0.
48.05   0.   		0.   		0.   	0.   		0.   		0.
48.15   0.   		0.   		0.   	0.   		0.   		0.
48.25   0.   		0.   		0.   	0.   		0.   		0.
48.35   0.   		0.   		0.   	0.   		0.   		0.
48.45   0.   		0.   		0.   	0.   		0.   		0.
48.55   0.   		0.   		0.   	0.   		0.   		0.
48.65   0.   		0.   		0.   	0.   		0.   		0.
48.75   0.   		0.   		0.   	0.   		0.   		0.
48.85   0.   		0.   		0.   	0.   		0.   		0.
48.95   0.   		0.   		0.   	0.   		0.   		0.
49.05   0.   		0.   		0.   	0.   		0.   		0.
49.15   0.   		0.   		0.   	0.   		0.   		0.
49.25   0.   		0.   		0.   	0.   		0.   		0.
49.35   0.   		0.   		0.   	0.   		0.   		0.
49.45   0.   		0.   		0.   	0.   		0.   		0.
49.55   0.   		0.   		0.   	0.   		0.   		0.
49.65   0.   		0.   		0.   	0.   		0.   		0.
49.75   0.   		0.   		0.   	0.   		0.   		0.
49.85   0.   		0.   		0.   	0.   		0.   		0.
49.95   0.   		0.   		0.   	0.   		0.   		0.

